"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxides","total.sulfur.dioxides","density","pH","sulfates","alcohol"
"1",6.9684362023767,0.239431814990955,0.433484617423767,20.0803650939115,0.050089528041159,41.0654796743631,222.627772280936,0.672529216875993,3.5482667950962,0.436736390894304,8.75083688389462
"2",6.61040098685501,0.255816424728295,0.331762743107816,21.4296951339334,0.0460653483180192,42.7240366125,167.83949884091,1.19658697002048,2.65628708559113,0.387662752409795,8.19852441479029
"3",6.93362816342186,0.282047187790919,0.457346333159959,17.7583600773555,0.0281943605138195,40.5933256091872,175.633854536273,1.35907369150913,2.44029431821925,0.421499440805312,9.42527616783581
"4",4.9911724454531,0.226377730772694,0.384818721874826,18.50639777988,0.0502451281558682,53.6351513600343,200.585739366125,0.54665781514134,3.02102775095777,0.330241421124047,9.13109873516114
"5",6.09363457052622,0.290467055190278,0.349923744908817,25.3996737062133,0.0451808132858931,48.6808994166822,214.724774303957,0.766874788055446,3.7335320983318,0.440755685439431,10.0508505080523
"6",5.318855401975,0.302152771658906,0.410492937439737,15.9800557986896,0.0489134290285866,42.6813215306951,154.160780977068,0.823133903214713,3.57722035571086,0.311304077324739,8.65409724599766
"7",8.65688799015555,0.239189986675206,0.318094965865127,21.3793047883256,0.0371744084665754,37.6500191930622,144.473490885987,1.00680231633127,2.49697846592271,0.59923286803397,10.3318948190544
"8",4.98534385886952,0.2114178428065,0.392152705166885,21.5303147398694,0.0380201032767553,45.9835435080345,169.895844932871,0.953824188317708,2.88973888500833,0.444888482457242,9.31528078740765
"9",5.33331128026188,0.218137720696378,0.424799075308088,26.5161762272598,0.038673446243207,39.1457108061674,158.616215861158,1.16209238653751,2.09250452451022,0.538210897869774,9.23957299792092
"10",6.33807204980681,0.205094402583994,0.327002180797489,15.8826552123772,0.0453556908195287,31.4112951347803,105.490168675077,1.14593612021617,3.07156359201693,0.487880115538306,7.54072481050937
"11",7.58671682249694,0.242394634895628,0.439934815183477,23.3964712275844,0.0398368936297916,58.1170680357585,173.607712498962,1.0362729754896,3.71427729215429,0.488460409319538,8.92752404084013
"12",5.42731160519695,0.334110487438151,0.354698023817304,15.1368642061485,0.0386593008894111,56.8183780092398,180.886525362678,1.1287879431766,3.90841908953914,0.587551864458643,9.89302268287436
"13",7.91166339484965,0.317952893100008,0.312536300163447,20.4753427657709,0.0320463602973512,32.2472553870349,176.352139998827,0.871703255505747,2.96532692266859,0.477633511603247,9.07401100107591
"14",5.66193486037364,0.250890814999087,0.350503497021597,19.910935586742,0.0493701636017715,50.0530519448192,192.844684739357,0.951686115006322,2.94935282371622,0.441236436713174,10.0565681409203
